GDP,Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Debtor,Gender,Scholarship holder,Educational special needs,Tuition fees up to date,Target
1,0.3,0.637179487,0.230769231,0.618101545,1,0,0.018867925,0,0,1
0,0.1,0.538461539,0.115384615,0.671081678,1,0,0.037735849,1,0,0
0.5,0.2,0.592307692,0.115384615,0.547461368,1,0,0.056603774,0,0,0
1,0.35,0.738461538,0.307692308,0.715231788,1,1,0.094339623,0,0,1
0.5,0.25,0.752769231,0.192307692,0.740662252,1,0,0.037735849,0,0,0
1,0.3,0.848076923,0.230769231,0.855832909,1,1,0.075471698,0,0,1
1,0.3,0.755641026,0.230769231,0.743487859,1,1,0.075471698,0,0,1
0.5,0.25,0.603076923,0.038461538,0.582781457,1,0,0.037735849,0,0,0
1,0.3,0.735897436,0.269230769,0.734153264,1,1,0.037735849,0,0,1
0,0.35,0.722307692,0.269230769,0.710690634,1,0,0.018867925,0,0,0
1,0.35,0.730769231,0.423076923,0.717639976,1,0,0.622641509,0,0,1
0.5,0.2,0.583333333,0.153846154,0.59602649,1,1,0.264150943,0,0,0
1,0.3,0.776923077,0.230769231,0.732891832,1,1,0.037735849,0,0,1
1,0.25,0.692307693,0.192307692,0.635761589,1,0,0.339622642,0,0,1
0,0,0,0,0,1,0,0.264150943,0,0,0
0.5,0.5,0.689230769,0.384615385,0.630463576,1,0,0.471698113,1,0,0
0,0,0,0,0,0,0,0.320754717,0,0,0
1,0.4,0.823173077,0.269230769,0.801892148,1,1,0.018867925,0,0,1
0.5,0.3,0.717948718,0.269230769,0.65089877,0,1,0.018867925,0,0,0
0.5,0.1,0.726923077,0.192307692,0.671081678,1,0,0.075471698,0,0,0
0,0.3,0.591153846,0.192307692,0.674966887,1,1,0.169811321,0,0,0
0.5,0.4,0.740384615,0.230769231,0.701986755,1,0,0.056603774,0,0,0
0.5,0.15,0.556410256,0.115384615,0.547461368,1,0,0.037735849,0,0,0
1,0.3,0.708974359,0.230769231,0.711447493,1,1,0.037735849,0,0,1
1,0.4,0.598290598,0.346153846,0.665194997,1,0,0.056603774,0,0,1
1,0.3,0.601282052,0.230769231,0.609271523,1,0,0.037735849,0,0,1
1,0.3,0.664102564,0.230769231,0.72406181,1,0,0.018867925,0,0,1
1,0.5,0.646153846,0.423076923,0.597230584,1,0,0.20754717,0,0,1
0.5,0.25,0.667692308,0.192307692,0.697571744,1,0,0.094339623,0,0,0
1,0.3,0.762820513,0.230769231,0.777041943,1,1,0.075471698,0,0,1
0.5,0.05,0.592307692,0.153846154,0.675496689,1,0,0.075471698,0,0,0
0.5,0.25,0.653692308,0.192307692,0.593377483,1,0,0.169811321,0,0,0
0,0.25,0.613846154,0.192307692,0.688741722,0,0,0.018867925,1,0,0
0,0.1,0.664102564,0.076923077,0.556291391,0,0,0.056603774,0,0,0
1,0.3,0.753846154,0.230769231,0.787133397,1,0,0.018867925,0,0,1
1,0.35,0.692461539,0.269230769,0.681324503,1,1,0.037735849,0,0,1
1,0.55,0.646153846,0.423076923,0.621312463,1,0,0.056603774,0,0,1
1,0.15,0.646153846,0.230769231,0.696310312,1,1,0.094339623,0,0,1
0,0.2,0.738461538,0.192307692,0.625165563,1,0,0.018867925,1,0,0
0,0,0,0.115384615,0.565121413,1,0,0.037735849,0,0,0
0.5,0.2,0.603076923,0.192307692,0.614569536,1,1,0.018867925,0,0,0
0.5,0.15,0.556410256,0.115384615,0.547461368,1,0,0.056603774,0,0,0
0.5,0.15,0.592307692,0.153846154,0.649006623,1,0,0.037735849,0,0,0
0.5,0.2,0.686538462,0.230769231,0.635761589,1,0,0.037735849,0,0,0
1,0.35,0.793230769,0.269230769,0.780473037,1,0,0.037735849,0,0,1
1,0,0,0,0,1,0,0.018867925,0,0,1
1,0.6,0.767307692,0.5,0.721344881,1,0,0.075471698,0,0,1
1,0.25,0.796923077,0.192307692,0.837086093,1,0,0.188679245,0,0,1
1,0.3,0.784615385,0.230769231,0.777041943,1,0,0.037735849,0,0,1
0,0,0,0,0,1,0,0.150943396,0,0,0
1,0.35,0.789076923,0.269230769,0.776385998,1,1,0.018867925,0,0,1
1,0.35,0.667769231,0.269230769,0.657029328,1,0,0.132075472,0,0,1
1,0.35,0.757692308,0.269230769,0.613907285,1,0,0.056603774,0,0,1
1,0.25,0.84,0.192307692,0.741721854,1,0,0.169811321,0,0,1
1,0.3,0.637179487,0.230769231,0.653421633,1,1,0.056603774,0,0,1
1,0.25,0.829230769,0.192307692,0.741721854,1,0,0.018867925,0,0,1
1,0.3,0.666346154,0.230769231,0.806928171,1,0,0.037735849,0,0,1
0,0.15,0.592307692,0.192307692,0.614569536,1,0,0.113207547,0,0,0
1,0.3,0.624615385,0.230769231,0.614569536,1,1,0.018867925,0,0,1
0,0,0,0,0,1,0,0.018867925,0,0,0
1,0.4,0.70508547,0.269230769,0.683519394,1,1,0.037735849,0,0,1
1,0.25,0.796923077,0.269230769,0.749290445,1,0,0.245283019,0,0,1
0,0,0,0,0,1,0,0.226415094,0,0,0
1,0.4,0.713663462,0.307692308,0.70218543,1,0,0.037735849,0,0,1
1,0.4,0.759230769,0.269230769,0.730368969,1,0,0.056603774,0,0,1
1,0.3,0.749358975,0.230769231,0.737306843,1,0,0.056603774,0,0,1
1,0.3,0.730769231,0.230769231,0.715231788,1,0,0.037735849,0,0,1
0.5,0.1,0.574358975,0.115384615,0.600441501,1,0,0.056603774,0,0,0
0,0,0,0,0,1,0,0.075471698,0,0,0
1,0.2,0.786153846,0.192307692,0.609271523,1,0,0.037735849,0,0,1
1,0.35,0.650615385,0.269230769,0.640151372,1,1,0.018867925,0,0,1
1,0.25,0.689230769,0.230769231,0.626931567,1,1,0.188679245,0,0,1
1,0.25,0.667692308,0.192307692,0.709933775,1,1,0.037735849,0,0,1
0,0,0,0,0,1,1,0.037735849,0,0,0
1,0.3,0.784615385,0.192307692,0.752317881,1,0,0.037735849,0,0,1
1,0.35,0.743846154,0.269230769,0.731882687,1,1,0.018867925,0,0,1
0.5,0.3,0.565384615,0.153846154,0.59602649,1,1,0.056603774,0,0,0
1,0.3,0.735897436,0.230769231,0.768211921,1,1,0.018867925,0,0,1
0,0,0,0,0,1,0,0.037735849,0,0,0
1,0.3,0.608461539,0.230769231,0.598675497,1,0,0.358490566,0,0,1
0.5,0.05,0.861538462,0,0,1,0,0.018867925,0,0,0
0.5,0.15,0.646153846,0.038461538,0.635761589,1,0,0.018867925,1,0,0
1,0.35,0.662307692,0.269230769,0.651655629,1,0,0.037735849,0,0,1
1,0.35,0.683538461,0.269230769,0.672544938,1,1,0.018867925,0,0,1
1,0.2,0.592307692,0.153846154,0.582781457,1,0,0.018867925,0,0,1
1,0.3,0.762820513,0.230769231,0.688741722,1,1,0.037735849,0,0,1
1,0.4,0.864230769,0.269230769,0.763576159,1,1,0.037735849,0,0,1
0,0.4,0.757211539,0.269230769,0.684966887,1,0,0.018867925,0,0,0
1,0.25,0.689230769,0.230769231,0.706401766,1,0,0.056603774,0,0,1
0.5,0.25,0.689230769,0.192307692,0.678145695,1,1,0.056603774,0,0,0
1,0.35,0.775538461,0.269230769,0.763065279,1,0,0.056603774,0,0,1
1,0.35,0.720538462,0.269230769,0.708949858,1,1,0.018867925,0,0,1
1,0.4,0.752971154,0.269230769,0.748675497,1,0,0.018867925,0,0,1
1,0.25,0.678461539,0.192307692,0.620624408,1,0,0.037735849,0,0,1
0.5,0.2,0.605769231,0.192307692,0.625165563,1,0,0.037735849,0,0,0
1,0.1,0.592307692,0.230769231,0.591611479,1,0,0.509433962,0,0,1
0,0,0,0,0,1,0,0.283018868,0,0,0
0,0.25,0.646153846,0.192307692,0.720529801,1,0,0.094339623,0,0,0
1,0.55,0.758741259,0.461538462,0.733571065,1,0,0.358490566,0,0,1
1,0.3,0.717948718,0.230769231,0.662251656,1,1,0.018867925,0,0,1
1,0.25,0.786153846,0.192307692,0.868874172,1,0,0.056603774,0,0,1
1,0.55,0.724475524,0.423076923,0.732089103,1,1,0.056603774,0,0,1
1,0.2,0.565384615,0.192307692,0.561589404,1,0,0.037735849,0,0,1
1,0.25,0.656923077,0.192307692,0.540397351,1,0,0.132075472,1,0,1
0.5,0.2,0.56,0.192307692,0.561589404,1,0,0.056603774,0,0,0
0,0.25,0.581538462,0.346153846,0.606328182,1,0,0.188679245,0,0,0
0.5,0.4,0.679807692,0.192307692,0.759381898,1,0,0.056603774,0,0,0
1,0.65,0.714358975,0.615384615,0.688741722,1,1,0.113207547,0,0,1
1,0.4,0.716692308,0.307692308,0.705165563,1,1,0.018867925,0,0,1
1,0.25,0.656923077,0.192307692,0.560075686,1,1,0.018867925,0,0,1
1,0.35,0.726230769,0.269230769,0.714550615,1,1,0.056603774,0,0,1
1,0.3,0.637179487,0.230769231,0.653421633,1,1,0.056603774,0,0,1
0,0.25,0.691025641,0.230769231,0.629139073,1,0,0.113207547,0,0,0
1,0.3,0.752051282,0.230769231,0.73995585,1,0,0.056603774,0,0,1
0,0,0,0,0,0,0,0.20754717,0,0,0
1,0.25,0.689230769,0.153846154,0.609271523,1,0,0.075471698,0,0,1
0,0,0,0.076923077,0.662251656,1,0,0.075471698,0,0,0
0,0,0,0,0,1,0,0.20754717,0,0,0
1,0.35,0.712115385,0.230769231,0.634701987,1,0,0.018867925,0,0,1
0.5,0.25,0.635384615,0.192307692,0.699337748,1,1,0.075471698,0,0,0
1,0.4,0.755865385,0.230769231,0.615326395,1,0,0.037735849,0,0,1
1,0.35,0.770769231,0.269230769,0.758372753,1,1,0.018867925,0,0,1
0,0,0,0,0,1,0,0.037735849,0,0,0
0.5,0.1,0.7,0.230769231,0.671081678,1,0,0.056603774,0,0,0
1,0.35,0.653076923,0.230769231,0.676379691,1,1,0.056603774,0,0,1
1,0.25,0.656923077,0.230769231,0.671081678,1,1,0.018867925,0,0,1
0,0.2,0.569230769,0.230769231,0.609271523,1,0,0.056603774,0,0,0
0,0.2,0.632692308,0.192307692,0.60397351,1,0,0.264150943,0,0,0
1,0.4,0.779557692,0.269230769,0.779139073,1,1,0.037735849,0,0,1
1,0.35,0.729230769,0.230769231,0.625922422,1,1,0.037735849,0,0,1
1,0.3,0.639423077,0.230769231,0.688741722,1,0,0.113207547,0,0,1
1,0.3,0.717948718,0.230769231,0.787133397,1,0,0.037735849,0,0,1
1,0.3,0.678461539,0.230769231,0.667549669,1,0,0.056603774,0,0,1
0.5,0.2,0.613846154,0.192307692,0.706401766,1,0,0.094339623,1,0,0
0.5,0.3,0.691025641,0.230769231,0.565121413,1,0,0.018867925,0,0,0
0,0.05,0.592307692,0.076923077,0.609271523,0,0,0.188679245,1,0,0
0,0,0,0.038461538,0.529801325,1,0,0.226415094,0,0,0
1,0.25,0.656923077,0.192307692,0.625165563,1,0,0.018867925,0,0,1
1,0.3,0.682051282,0.192307692,0.625165563,1,0,0.018867925,0,0,1
1,0.4,0.687682692,0.307692308,0.676622517,1,0,0.018867925,0,0,1
0.5,0.25,0.678461539,0.115384615,0.600441501,1,0,0.056603774,0,0,0
1,0.25,0.786153846,0.230769231,0.671081678,1,0,0.018867925,0,0,1
0.5,0.2,0.583333333,0.192307692,0.646357616,0,0,0.018867925,0,0,0
0,0,0,0.038461538,0.635761589,0,0,0.20754717,0,0,0
1,0.35,0.631153846,0.269230769,0.621002838,1,1,0.018867925,0,0,1
0.5,0.15,0.674423077,0.153846154,0.741721854,1,0,0.188679245,0,0,0
0.5,0.25,0.743076923,0.269230769,0.781456954,1,0,0.169811321,0,0,0
1,0.3,0.735897436,0.230769231,0.671081678,1,0,0.018867925,0,0,1
0,0.25,0.753846154,0.153846154,0.688741722,1,0,0.018867925,0,0,0
0,0,0,0,0,1,0,0.075471698,0,0,0
0.5,0,0,0.153846154,0.569536424,1,0,0.018867925,0,0,0
0,0,0,0,0,0,0,0.283018868,0,0,0
1,0.2,0.632692308,0.153846154,0.662251656,1,0,0.20754717,0,0,1
0,0,0,0,0,0,0,0.433962264,0,0,0
0,0,0,0,0,0,0,0.41509434,1,0,0
0,0,0,0,0,0,0,0.41509434,1,0,0
1,0.25,0.667692308,0.230769231,0.662251656,1,0,0.622641509,0,0,1
0,0.15,0.628205128,0.192307692,0.678145695,1,0,0.113207547,0,0,0
0,0.05,0.592307692,0.038461538,0.529801325,1,0,0.58490566,0,0,0
0,0.25,0.549230769,0.153846154,0.59602649,1,0,0.113207547,0,0,0
1,0.35,0.679,0.269230769,0.66807947,1,1,0.018867925,0,0,1
1,0.25,0.678461539,0.076923077,0.635761589,1,0,0.018867925,0,0,1
1,0.3,0.726923077,0.192307692,0.688741722,0,0,0.056603774,0,0,1
1,0.25,0.7,0.153846154,0.635761589,1,1,0.018867925,0,0,1
0,0,0,0.153846154,0.635761589,1,0,0.018867925,0,0,0
0,0.05,0.592307692,0.038461538,0.635761589,1,0,0.264150943,0,1,0
0.5,0.15,0.565384615,0.038461538,0.635761589,1,0,0.132075472,0,1,0
1,0,0,0,0,1,0,0.132075472,0,1,1
0,0,0,0,0,0,0,0.169811321,1,1,0
0,0.2,0.632692308,0.192307692,0.721854305,1,0,0.018867925,1,1,0
0.5,0.15,0.628205128,0.115384615,0.618101545,1,1,0.037735849,0,1,0
0,0,0,0,0,1,0,0.094339623,0,1,0
1,0.35,0.629461539,0.269230769,0.619337748,1,0,0.018867925,0,1,1
0,0,0,0,0,0,0,0.056603774,1,1,0
1,0,0,0,0,1,0,0.150943396,0,1,1
1,0.25,0.607692308,0.153846154,0.609271523,1,0,0.132075472,0,1,1
0,0,0,0.038461538,0.741721854,1,0,0.188679245,0,1,0
1,0.25,0.667692308,0.192307692,0.582781457,1,0,0.075471698,0,1,1
1,0.3,0.708974359,0.230769231,0.681173132,1,0,0.075471698,0,1,1
0,0.3,0.61025641,0.153846154,0.662251656,1,0,0.037735849,0,1,0
1,0.4,0.808671329,0.269230769,0.769725639,1,0,0.20754717,0,1,1
0.5,0.1,0.646153846,0.192307692,0.529801325,1,0,0.056603774,0,1,0
1,0.3,0.679807692,0.230769231,0.688741722,1,1,0.075471698,0,1,1
1,0.4,0.817863248,0.269230769,0.845411542,1,1,0.018867925,0,1,1
0.5,0.25,0.678461539,0.192307692,0.699337748,1,1,0.018867925,0,1,0
0.5,0.15,0.592307692,0.153846154,0.540397351,1,0,0.056603774,0,1,0
0.5,0.1,0.726923077,0.192307692,0.752317881,1,0,0.150943396,0,1,0
0.5,0.1,0.780769231,0.230769231,0.668874172,1,0,0.094339623,1,1,0
0.5,0.3,0.72674359,0.230769231,0.715055188,1,0,0.018867925,0,1,0
1,0.25,0.592307692,0.192307692,0.701986755,1,0,0.037735849,0,1,1
0,0.15,0.646153846,0.115384615,0.635761589,1,0,0.037735849,0,1,0
0,0.2,0.740384615,0.153846154,0.688741722,0,0,0.150943396,1,1,0
0,0.15,0.735897436,0.346153846,0.623988227,1,0,0.075471698,1,1,0
0,0,0,0.076923077,0.582781457,1,0,0.037735849,0,1,0
0,0,0,0,0,1,0,0.056603774,0,1,0
0,0.3,0.584615385,0.538461538,0.658467361,1,0,0.150943396,0,1,0
0.5,0.15,0.646153846,0.115384615,0.582781457,1,0,0.056603774,0,1,0
1,0,0,0,0,1,0,0.018867925,0,1,1
0.5,0.15,0.574358975,0.115384615,0.609271523,1,0,0.113207547,1,1,0
1,0.4,0.673480769,0.307692308,0.662649007,1,0,0.113207547,0,1,1
1,0.55,0.646153846,0.423076923,0.640577965,1,0,0.075471698,0,1,1
0.5,0.15,0.682051282,0.076923077,0.582781457,1,0,0.056603774,0,1,0
0,0.1,0.61025641,0.038461538,0.529801325,1,0,0.150943396,0,1,0
1,0.25,0.710769231,0.230769231,0.715231788,1,0,0.018867925,0,1,1
1,0.3,0.733653846,0.230769231,0.750551877,1,0,0.094339623,0,1,1
1,0.3,0.792307692,0.230769231,0.741721854,1,0,0.188679245,0,1,1
0,0,0,0,0,1,0,0.150943396,0,1,0
0,0.15,0.61025641,0.115384615,0.618101545,1,0,0.018867925,0,1,0
1,0.25,0.764615385,0.192307692,0.773509934,1,0,0.056603774,0,1,1
1,0.25,0.619230769,0.192307692,0.688741722,1,0,0.188679245,0,1,1
1,0.3,0.646153846,0.230769231,0.644591612,1,0,0.056603774,0,1,1
0,0.05,0.646153846,0,0,1,0,0.094339623,0,1,0
0,0.15,0.581538462,0.115384615,0.556291391,1,0,0.037735849,0,1,0
0.5,0.25,0.583333333,0.115384615,0.656953642,1,0,0.056603774,0,1,0
1,0,0,0,0,1,0,0.037735849,0,1,1
0,0,0,0,0,0,0,0.226415094,0,1,0
1,0.35,0.744615385,0.269230769,0.732639546,1,0,0.037735849,0,1,1
0.5,0.25,0.549230769,0.192307692,0.561589404,1,1,0.20754717,0,0,0
1,0.3,0.628205128,0.230769231,0.609271523,1,0,0.056603774,0,0,1
1,0.3,0.733653846,0.153846154,0.715231788,1,0,0.056603774,0,0,1
0,0,0,0,0,1,0,0.264150943,0,0,0
1,0.35,0.679230769,0.269230769,0.664238411,1,0,0.018867925,0,0,1
0.5,0.3,0.715384616,0.230769231,0.785871965,1,0,0.037735849,0,0,0
1,0.2,0.689230769,0.153846154,0.635761589,1,0,0.018867925,0,0,1
1,0.25,0.624615385,0.192307692,0.625165563,1,0,0.037735849,0,0,1
1,0.25,0.818461539,0.192307692,0.794701987,1,1,0.018867925,0,0,1
1,0.25,0.710769231,0.115384615,0.635761589,1,0,0.037735849,0,0,1
1,0.3,0.661538462,0.230769231,0.6799117,1,1,0.018867925,0,0,1
1,0.15,0.646153846,0.230769231,0.618101545,1,0,0.037735849,0,0,1
1,0.4,0.744423077,0.269230769,0.644370861,1,0,0.037735849,0,0,1
1,0.3,0.783760684,0.230769231,0.732891832,1,0,0.018867925,0,0,1
0.5,0.25,0.63,0.153846154,0.659602649,1,0,0.037735849,0,0,0
1,0.3,0.730769231,0.230769231,0.642384106,1,1,0.056603774,0,0,1
0.5,0.2,0.7,0.192307692,0.709933775,1,0,0.056603774,0,0,0
0.5,0.25,0.753846154,0.230769231,0.706401766,1,0,0.056603774,1,0,0
0,0.55,0.621678322,0.423076923,0.606863335,1,0,0.226415094,0,0,0
0,0.15,0.538461539,0.153846154,0.635761589,0,1,0.056603774,0,0,0
0,0.25,0.678461539,0.230769231,0.671081678,0,0,0.264150943,1,0,0
1,0.3,0.741880342,0.230769231,0.671081678,1,0,0.056603774,0,0,1
1,0.65,0.617159763,0.692307692,0.629874908,1,0,0.075471698,0,0,1
0,0,0,0,0,1,0,0.113207547,0,0,0
0,0.2,0.624615385,0.153846154,0.688741722,0,0,0.075471698,1,0,0
1,0.4,0.847777778,0.269230769,0.89460738,1,0,0.132075472,0,0,1
1,0.3,0.664102564,0.230769231,0.662251656,1,0,0.188679245,0,0,1
1,0.4,0.851442308,0.269230769,0.691685063,1,1,0.018867925,0,0,1
0,0,0,0,0,0,0,0.075471698,0,0,0
0,0,0,0,0,1,1,0.037735849,1,0,0
1,0.35,0.665307693,0.269230769,0.65460738,1,1,0.037735849,0,0,1
0,0,0,0,0,1,0,0.018867925,0,0,0
0.5,0.25,0.645076923,0.192307692,0.634701987,1,1,0.018867925,0,0,0
1,0.35,0.676923077,0.269230769,0.734153264,1,1,0.056603774,1,0,1
1,0.3,0.762820513,0.192307692,0.688741722,1,0,0.132075472,0,0,1
1,0.3,0.601282052,0.230769231,0.6799117,1,0,0.056603774,0,0,1
0.5,0.25,0.710769231,0.153846154,0.582781457,1,0,0.056603774,0,0,0
1,0.35,0.665384616,0.269230769,0.654683065,1,1,0.037735849,0,0,1
1,0.35,0.746153846,0.269230769,0.734153264,1,1,0.018867925,0,0,1
1,0.3,0.574358975,0.230769231,0.653421633,1,1,0.056603774,0,0,1
1,0.4,0.742478633,0.269230769,0.68064333,1,0,0.056603774,0,0,1
1,0.4,0.701009615,0.230769231,0.653774834,1,1,0.037735849,0,0,1
0.5,0.2,0.632692308,0.192307692,0.671081678,1,0,0.037735849,0,0,0
1,0.3,0.673076923,0.230769231,0.732891832,1,0,0.056603774,0,0,1
0,0.1,0.538461539,0.076923077,0.569536424,1,0,0.037735849,0,0,0
0,0.2,0.551923077,0.153846154,0.701986755,1,0,0.037735849,0,0,0
1,0.4,0.739375,0.307692308,0.727483444,1,1,0.018867925,0,0,1
0,0.15,0.682051282,0.230769231,0.706401766,1,1,0.113207547,0,0,0
0,0.25,0.581538462,0.192307692,0.635761589,1,0,0.075471698,0,0,0
1,0.3,0.61025641,0.346153846,0.576894776,1,0,0.113207547,0,0,1
1,0.4,0.743675214,0.269230769,0.690066225,1,0,0.037735849,0,0,1
1,0.3,0.762820513,0.230769231,0.688741722,1,0,0.018867925,0,0,1
1,0.25,0.646153846,0.192307692,0.625165563,1,0,0.037735849,0,0,1
1,0.35,0.648461538,0.269230769,0.638032166,1,1,0.150943396,0,0,1
0.5,0.2,0.7,0.192307692,0.646357616,1,0,0.037735849,0,0,0
1,0.4,0.834615385,0.269230769,0.68013245,1,1,0.037735849,0,0,1
1,0.35,0.63,0.269230769,0.582781457,1,1,0.132075472,1,0,1
1,0.25,0.753846154,0.230769231,0.715231788,1,1,0.018867925,0,0,1
1,0.3,0.684615384,0.230769231,0.642384106,1,1,0.037735849,0,0,1
1,0.35,0.68,0.269230769,0.669063387,1,1,0.018867925,0,0,1
0.5,0.2,0.613846154,0.115384615,0.565121413,1,0,0.188679245,0,0,0
1,0.25,0.624615385,0.192307692,0.593377483,1,0,0.037735849,0,0,1
0,0.3,0.637179487,0.230769231,0.671081678,1,1,0.018867925,0,0,0
0,0,0,0.153846154,0.715231788,0,0,0.320754717,1,0,0
0.5,0.1,0.592307692,0.115384615,0.618101545,1,0,0.018867925,0,0,0
0.5,0.15,0.664102564,0.076923077,0.556291391,1,0,0.018867925,0,0,0
0.5,0.4,0.768317308,0.307692308,0.755960265,1,0,0.018867925,0,0,0
0,0,0,0,0,0,0,0.056603774,1,0,0
0.5,0.15,0.717948718,0.076923077,0.556291391,1,1,0.037735849,0,0,0
0.5,0.05,0.538461539,0.192307692,0.593377483,1,0,0.075471698,0,0,0
1,0.25,0.798717949,0.192307692,0.635761589,1,0,0.169811321,0,0,1
1,0.4,0.711442308,0.269230769,0.647871334,1,0,0.188679245,0,0,1
1,0.2,0.578846154,0.153846154,0.609271523,1,0,0.056603774,0,0,1
1,0.3,0.884615385,0.230769231,0.814569536,1,0,0.018867925,0,0,1
0.5,0.3,0.726923077,0.346153846,0.72406181,0,0,0.113207547,0,0,0
1,0.35,0.679230769,0.269230769,0.668306528,1,0,0.132075472,0,0,1
1,0.3,0.619230769,0.192307692,0.646357616,1,1,0.037735849,0,0,1
1,0.2,0.592307692,0.153846154,0.622516556,1,0,0.037735849,0,0,1
0.5,0.15,0.538461539,0.192307692,0.60397351,1,1,0.037735849,1,0,0
0.5,0.1,0.538461539,0.192307692,0.561589404,1,0,0.018867925,1,0,0
1,0.55,0.616783217,0.5,0.578706062,1,0,0.094339623,0,0,1
1,0.25,0.667692308,0.192307692,0.656953642,1,0,0.056603774,0,0,1
0,0,0,0,0,1,0,0.150943396,0,0,0
1,0.3,0.834615385,0.230769231,0.838852097,1,0,0.075471698,0,0,1
0.5,0.3,0.630448718,0.192307692,0.625165563,1,0,0.037735849,0,0,0
1,0.3,0.735897436,0.230769231,0.666035951,1,0,0.018867925,0,0,1
1,0.2,0.713461539,0.115384615,0.635761589,1,0,0.018867925,0,0,1
1,0.4,0.777777778,0.269230769,0.70794702,1,0,0.037735849,0,1,1
1,0.25,0.861538462,0.192307692,0.81589404,1,1,0.037735849,0,0,1
0,0.2,0.632692308,0.192307692,0.646357616,0,0,0.018867925,1,0,0
1,0.55,0.72937063,0.423076923,0.679108971,1,1,0.056603774,0,0,1
0,0,0,0,0,1,0,0.037735849,0,0,0
1,0.85,0.729870445,0.653846154,0.709654932,1,0,0.20754717,0,0,1
1,0.3,0.592307692,0.230769231,0.754966887,1,1,0.056603774,0,0,1
0,0.35,0.792307692,0.346153846,0.712288447,1,0,0.245283019,0,0,0
1,0.4,0.632019231,0.269230769,0.65089877,1,1,0.037735849,0,0,1
1,0.25,0.710769231,0.230769231,0.618101545,1,0,0.094339623,0,0,1
1,0.3,0.726923077,0.230769231,0.644591612,1,0,0.018867925,0,0,1
0,0.1,0.592307692,0.076923077,0.529801325,1,0,0.113207547,0,0,0
1,0.3,0.807692308,0.230769231,0.741721854,1,0,0.018867925,0,0,1
0.5,0.2,0.646153846,0.192307692,0.626931567,1,0,0.018867925,0,0,0
0,0,0,0.038461538,0.794701987,0,0,0.622641509,1,1,0
1,0,0,0,0,1,1,0.037735849,0,0,1
1,0.3,0.574358975,0.230769231,0.573951435,1,0,0.094339623,0,0,1
1,0.3,0.753846154,0.230769231,0.696310312,1,1,0.113207547,1,0,1
0,0.25,0.753846154,0.192307692,0.762913907,0,1,0.056603774,1,0,0
0,0,0,0,0,0,0,0.509433962,0,0,0
1,0.45,0.604273504,0.269230769,0.635761589,1,0,0.603773585,0,1,1
1,0.5,0.689230769,0.346153846,0.646357616,1,0,0.547169811,0,1,1
0,0.1,0.592307692,0.115384615,0.653421633,0,0,0.452830189,0,1,0
1,0.4,0.672067308,0.269230769,0.627152318,1,0,0.018867925,0,1,1
1,0.25,0.753846154,0.192307692,0.625165563,1,0,0.490566038,0,1,1
0,0,0,0,0,0,0,1,1,1,0
0,0,0,0,0,1,0,0.58490566,0,1,0
1,0.65,0.666863905,0.730769231,0.672011154,1,0,0.452830189,0,1,1
0.5,0.2,0.7,0.230769231,0.666035951,1,0,0.075471698,0,1,0
0,0,0,0.115384615,0.59602649,0,0,0.339622642,1,1,0
1,0.2,0.834615385,0.153846154,0.741721854,1,0,0.509433962,0,1,1
0,0.1,0.726923077,0.153846154,0.706401766,1,0,0.018867925,1,1,0
1,0.3,0.735897436,0.230769231,0.72406181,1,0,0.528301887,0,1,1
0.5,0.25,0.581538462,0.115384615,0.529801325,1,0,0.056603774,0,1,0
1,0.3,0.630769231,0.192307692,0.667549669,1,0,0.094339623,0,1,1
0,0.05,0.915384615,0.115384615,0.918322296,1,0,0.41509434,0,1,0
0.5,0.15,0.646153846,0.192307692,0.699337748,0,0,0.056603774,0,1,0
0,0.15,0.735897436,0.115384615,0.741721854,1,0,0.603773585,0,1,0
0,0.05,0.673076923,0.153846154,0.735099338,1,0,0.490566038,0,1,0
0,0,0,0,0,1,0,0.283018868,0,1,0
1,0.35,0.8,0.346153846,0.694628403,1,0,0.566037736,0,1,1
0,0.2,0.717948718,0.192307692,0.688741722,1,1,0.377358491,0,1,0
1,0.35,0.653846154,0.384615385,0.662251656,1,0,0.452830189,0,1,1
1,0.65,0.766272189,0.692307692,0.747608536,1,0,0.811320755,0,1,1
1,0.45,0.84957265,0.423076923,0.78025286,1,0,0.566037736,0,1,1
0,0,0,0,0,0,0,0.622641509,1,1,0
0,0,0,0,0,1,0,0.528301887,0,1,0
0,0,0,0,0,0,0,0.528301887,1,1,0
1,0.25,0.624615385,0.153846154,0.715231788,1,0,0.301886792,0,1,1
1,0.35,0.705692308,0.269230769,0.694342479,1,0,0.018867925,0,1,1
1,0.25,0.775384615,0.192307692,0.715231788,1,0,0.490566038,0,1,1
1,0.55,0.646153846,0.5,0.6276108,1,0,0.509433962,0,1,1
0,0,0,0,0,1,0,0.226415094,0,1,0
0,0,0,0.115384615,0.759381898,0,0,0.679245283,1,1,0
0.5,0.25,0.947692308,0.192307692,0.837086093,1,0,0.377358491,0,1,0
0.5,0.25,0.667692308,0.192307692,0.731125828,1,0,0.018867925,0,1,0
0,0.15,0.646153846,0.230769231,0.671081678,1,0,0.339622642,1,1,0
0.5,0.3,0.646153846,0.230769231,0.688741722,1,0,0.113207547,0,1,0
1,0,0,0,0,1,0,0.094339623,0,1,1
